"ComputerName","Enabled","Name","DisplayName","Description","DisplayGroup","Group","Profile","Direction","Action","EdgeTraversalPolicy","LooseSourceMapping","LocalOnlyMapping","Owner","EnforcementStatus","Status","PrimaryStatus","PolicyStoreSource","PolicyStoreSourceType","PSComputerName","RunspaceId","PSShowComputerName"
"WIN10-01","2","PerfLogsAlerts-DCOM-In-TCP-NoScope","Performance Logs and Alerts (DCOM-In)","Inbound rule for Performance Logs and Alerts to allow remote DCOM activation. [TCP-135]","Performance Logs and Alerts","@FirewallAPI.dll,-34752","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-VDS-In-TCP-NoScope","Remote Volume Management - Virtual Disk Service (RPC)","Inbound rule for the Remote Volume Management - Virtual Disk Service to be remotely managed via RPC/TCP.","Remote Volume Management","@FirewallAPI.dll,-34501","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-VDSLDR-In-TCP-NoScope","Remote Volume Management - Virtual Disk Service Loader (RPC)","Inbound rule for the Remote Volume Management - Virtual Disk Service Loader to be remotely managed via RPC/TCP.","Remote Volume Management","@FirewallAPI.dll,-34501","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-RPCSS-In-TCP-NoScope","Remote Volume Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for Remote Volume Management.","Remote Volume Management","@FirewallAPI.dll,-34501","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-VDS-In-TCP","Remote Volume Management - Virtual Disk Service (RPC)","Inbound rule for the Remote Volume Management - Virtual Disk Service to be remotely managed via RPC/TCP.","Remote Volume Management","@FirewallAPI.dll,-34501","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-VDSLDR-In-TCP","Remote Volume Management - Virtual Disk Service Loader (RPC)","Inbound rule for the Remote Volume Management - Virtual Disk Service Loader to be remotely managed via RPC/TCP.","Remote Volume Management","@FirewallAPI.dll,-34501","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RVM-RPCSS-In-TCP","Remote Volume Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for Remote Volume Management.","Remote Volume Management","@FirewallAPI.dll,-34501","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","Microsoft-Windows-DeviceManagement-OmaDmClient-TCP-Out","Windows Device Management Sync Client (TCP out)","Allow outbound TCP traffic from Windows Device Management Sync Client","Windows Device Management","@FirewallAPI.dll,-37502","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteTask-In-TCP-NoScope","Remote Scheduled Tasks Management (RPC)","Inbound rule for the Task Scheduler service to be remotely managed via RPC/TCP.","Remote Scheduled Tasks Management","@FirewallAPI.dll,-33252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteTask-RPCSS-In-TCP-NoScope","Remote Scheduled Tasks Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Task Scheduler service.","Remote Scheduled Tasks Management","@FirewallAPI.dll,-33252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteTask-In-TCP","Remote Scheduled Tasks Management (RPC)","Inbound rule for the Task Scheduler service to be remotely managed via RPC/TCP.","Remote Scheduled Tasks Management","@FirewallAPI.dll,-33252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteTask-RPCSS-In-TCP","Remote Scheduled Tasks Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Task Scheduler service.","Remote Scheduled Tasks Management","@FirewallAPI.dll,-33252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MsiScsi-In-TCP-NoScope","iSCSI Service (TCP-In)","Inbound rule for the iSCSI Service to allow communications with an iSCSI server or device. [TCP]","iSCSI Service","@FirewallAPI.dll,-29002","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MsiScsi-Out-TCP-NoScope","iSCSI Service (TCP-Out)","Outbound rule for the iSCSI Service to allow communications with an iSCSI server or device. [TCP]","iSCSI Service","@FirewallAPI.dll,-29002","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MsiScsi-In-TCP","iSCSI Service (TCP-In)","Inbound rule for the iSCSI Service to allow communications with an iSCSI server or device. [TCP]","iSCSI Service","@FirewallAPI.dll,-29002","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MsiScsi-Out-TCP","iSCSI Service (TCP-Out)","Outbound rule for the iSCSI Service to allow communications with an iSCSI server or device. [TCP]","iSCSI Service","@FirewallAPI.dll,-29002","Private, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-In-TCP-NoScope","Remote Service Management (RPC)","Inbound rule for the local Service Control Manager to be remotely managed via RPC/TCP.","Remote Service Management","@FirewallAPI.dll,-29502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-NP-In-TCP-NoScope","Remote Service Management (NP-In)","Inbound rule for the local Service Control Manager to be remotely managed over Named Pipes.","Remote Service Management","@FirewallAPI.dll,-29502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-RPCSS-In-TCP-NoScope","Remote Service Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Service Control Manager.","Remote Service Management","@FirewallAPI.dll,-29502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-In-TCP","Remote Service Management (RPC)","Inbound rule for the local Service Control Manager to be remotely managed via RPC/TCP.","Remote Service Management","@FirewallAPI.dll,-29502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-NP-In-TCP","Remote Service Management (NP-In)","Inbound rule for the local Service Control Manager to be remotely managed over Named Pipes.","Remote Service Management","@FirewallAPI.dll,-29502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteSvcAdmin-RPCSS-In-TCP","Remote Service Management (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Service Control Manager.","Remote Service Management","@FirewallAPI.dll,-29502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","Microsoft-Windows-DeviceManagement-deviceenroller-TCP-Out","Windows Device Management Device Enroller (TCP out)","Allow outbound TCP traffic from Windows Device Management Device Enroller","Windows Device Management","@FirewallAPI.dll,-37502","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","vm-monitoring-icmpv4","Virtual Machine Monitoring (Echo Request - ICMPv4-In)","Echo Request messages are sent as ping requests to other nodes.","Virtual Machine Monitoring","@%SystemRoot%\system32\icsvc.dll,-700","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","vm-monitoring-icmpv6","Virtual Machine Monitoring (Echo Request - ICMPv6-In)","Echo Request messages are sent as ping requests to other nodes.","Virtual Machine Monitoring","@%SystemRoot%\system32\icsvc.dll,-700","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","vm-monitoring-nb-session","Virtual Machine Monitoring (NB-Session-In)","Allow NetBIOS Session Service connections.","Virtual Machine Monitoring","@%SystemRoot%\system32\icsvc.dll,-700","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","vm-monitoring-rpc","Virtual Machine Monitoring (RPC)","Allow Task Scheduler service to be remotely managed via RPC/TCP.","Virtual Machine Monitoring","@%SystemRoot%\system32\icsvc.dll,-700","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","vm-monitoring-dcom","Virtual Machine Monitoring (DCOM-In)","Allow DCOM traffic for remote Windows Management Instrumentation.","Virtual Machine Monitoring","@%SystemRoot%\system32\icsvc.dll,-700","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","ProximityUxHost-Sharing-In-TCP-NoScope","Proximity sharing over TCP (TCP sharing-In)","Inbound rule for Proximity sharing over TCP","Proximity Sharing","@FirewallAPI.dll,-36251","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","ProximityUxHost-Sharing-Out-TCP-NoScope","Proximity sharing over TCP (TCP sharing-Out)","Outbound rule for Proximity sharing over TCP","Proximity Sharing","@FirewallAPI.dll,-36251","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-UPnPHost-In-TCP-NoScope","Network Discovery (UPnP-In)","Inbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP 2869]","Network Discovery","@FirewallAPI.dll,-32752","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-UPnPHost-Out-TCP-NoScope","Network Discovery (UPnP-Out)","Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]","Network Discovery","@FirewallAPI.dll,-32752","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Name-In-UDP-NoScope","Network Discovery (NB-Name-In)","Inbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]","Network Discovery","@FirewallAPI.dll,-32752","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Name-Out-UDP-NoScope","Network Discovery (NB-Name-Out)","Outbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]","Network Discovery","@FirewallAPI.dll,-32752","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Datagram-In-UDP-NoScope","Network Discovery (NB-Datagram-In)","Inbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]","Network Discovery","@FirewallAPI.dll,-32752","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","NETDIS-NB_Datagram-Out-UDP-NoScope","Network Discovery (NB-Datagram-Out)","Outbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]","Network Discovery","@FirewallAPI.dll,-32752","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
